graph_id,num_nodes,num_edges,label,aggregated_features
390,9,8,1,"[0.9945182204246521, 0.9967748522758484, 1.004384160041809, 1.009151577949524, -0.017093461006879807, -0.012676414102315903, -0.00236735912039876, -0.01066759042441845, -0.001984297763556242]"
390,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
365,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
365,9,8,1,"[1.0048327445983887, 0.9999988675117493, 1.0011738538742065, 0.9900944828987122, -0.006933297496289015, -0.0034823839087039232, 0.004541871603578329, 0.02123965509235859, 0.010959405452013016]"
365,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
183,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
183,10,9,0,"[1.0046223402023315, 1.0017720460891724, 1.0187876224517822, 1.003339171409607, 0.015806177631020546, -0.011036827228963375, 0.011015428230166435, 0.0018805714789777994, 0.00813251081854105, -0.00044496438931673765]"
183,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
505,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
505,11,10,2,"[1.004184365272522, 0.9914238452911377, 0.9884677529335022, 0.9975268244743347, 0.00945338886231184, 0.008012210950255394, -0.00348833529278636, -0.005262141115963459, -0.003648759564384818, -0.006082464940845966, -0.011006164364516735]"
505,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
742,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
742,11,10,2,"[0.9999680519104004, 1.0034126043319702, 1.0060569047927856, 0.9989489316940308, -0.0006371233612298965, 0.0010764923645183444, 0.019533881917595863, 0.0008011782192625105, -0.0017451171297580004, -0.006782651878893375, -0.001455208519473672]"
742,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
265,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
265,9,8,1,"[0.9953394532203674, 0.0029091599863022566, -0.0011829807190224528, 0.007552504539489746, 0.0031541730277240276, -0.016321348026394844, -0.005745388567447662, 0.0011939299292862415, 0.001887856051325798]"
265,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
669,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
669,11,10,2,"[1.0043646097183228, 1.01076078414917, 1.0036882162094116, 1.0184835195541382, -0.009298980236053467, 0.010350520722568035, -0.0056452942080795765, -0.0036098004784435034, -0.006267712451517582, -0.009460041299462318, 0.004370567388832569]"
669,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
639,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
639,11,10,2,"[1.0052803754806519, 1.0049207210540771, 0.9936344623565674, 0.9869992733001709, 0.003334373701363802, 0.009907586500048637, -0.0068398104049265385, 0.01140564028173685, 0.006240046117454767, 0.010792046785354614, 0.011594502255320549]"
639,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
381,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
381,9,8,1,"[0.9827205538749695, 0.9823466539382935, 1.0076371431350708, 0.9916844964027405, -0.005643870681524277, -0.004184242803603411, 0.02920624613761902, 0.014728175476193428, 0.016796069219708443]"
381,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
602,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
602,11,10,2,"[0.985809326171875, 1.0064486265182495, 0.9857087135314941, 1.019761323928833, 1.013717770576477, 0.9881327152252197, 0.9979935884475708, 1.0024384260177612, 0.9753661751747131, 0.9948623180389404, 0.005009683780372143]"
602,11,10,2,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
279,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
279,9,8,1,"[1.0002938508987427, 1.00251042842865, 0.9869254231452942, 1.0157641172409058, -0.017902998253703117, -0.004046076908707619, 0.009597874246537685, -0.026755625382065773, -0.010337013751268387]"
279,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
284,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
284,9,8,1,"[1.005162239074707, 0.9980406761169434, 0.9972066283226013, 1.0108637809753418, 1.0040630102157593, 0.9936100244522095, 0.003168331226333976, 0.010205104947090149, 0.01072294544428587]"
284,9,8,1,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
732,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
732,11,10,2,"[1.0072565078735352, -0.014013160020112991, 0.01310306042432785, -0.0011116605019196868, -0.01618707925081253, 0.01519571989774704, -0.007654173299670219, 0.012135046534240246, 0.0027591248508542776, -0.006519119720906019, -0.0007220045081339777]"
732,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
274,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
274,9,8,1,"[0.9998424649238586, 0.003456656588241458, 0.006228040438145399, -0.0115047050639987, -0.0033044496085494757, 0.011797399260103703, -0.02158714085817337, -0.009573097340762615, -0.006234459113329649]"
274,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
243,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
243,9,8,1,"[1.0068186521530151, -0.005584005732089281, -0.0009151498670689762, -0.013397157192230225, -0.007295073010027409, 0.009724695235490799, 0.0033319212961941957, 0.009475691244006157, 0.012849685736000538]"
243,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
50,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
50,10,9,0,"[1.0075472593307495, 0.007238195277750492, 0.008498433977365494, -0.003736219136044383, -0.02155761420726776, -0.0039902483113110065, 0.005260472185909748, -0.005902240518480539, 0.002167845144867897, -0.0058561353944242]"
50,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
467,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
467,9,8,1,"[0.9890409708023071, -0.004742443561553955, 0.0026712706312537193, 0.010605433024466038, -0.0038247560150921345, -0.0013952219160273671, 0.016441769897937775, -0.002364950953051448, -0.00026286751381121576]"
467,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
482,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
482,11,10,2,"[1.0001519918441772, 0.9848796725273132, 0.9796836376190186, 1.0000840425491333, -0.0051405178382992744, -0.006819205824285746, 0.0017804078524932265, 0.0020704695489257574, 0.01081278920173645, 0.015046171844005585, -0.0015730082523077726]"
482,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
408,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
408,9,8,1,"[0.9968322515487671, 0.010484714061021805, -0.0037787153851240873, 0.005383370444178581, 0.007197772618383169, -0.0033686994574964046, 0.0038069982547312975, -0.019785653799772263, -0.006110722664743662]"
408,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
540,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
540,11,10,2,"[0.9792707562446594, 0.9962370991706848, 1.0008649826049805, 0.9926456212997437, -0.004134808201342821, -1.5652976799174212e-05, 0.00699923001229763, 0.009222663007676601, -0.01168773788958788, 0.0015771854668855667, -0.007405242882668972]"
540,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
412,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
412,9,8,1,"[0.9877527952194214, 0.9875280261039734, 0.9932749271392822, 0.9878969788551331, 1.0109955072402954, 1.0067269802093506, -0.0028891765978187323, -0.015092476271092892, 0.0010478291660547256]"
412,9,8,1,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
641,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
641,11,10,2,"[1.01128089427948, 0.015458205714821815, -0.0010897766333073378, -0.0015213802689686418, -0.0037244409322738647, -0.008901184424757957, -0.01889968477189541, 0.01079761516302824, -0.008134216070175171, -0.006787794176489115, 0.0088197635486722]"
641,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
640,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
640,11,10,2,"[1.003406286239624, 0.9848620295524597, 1.002496361732483, 1.0079169273376465, 1.0098681449890137, -0.0052047306671738625, -0.0008018064545467496, -0.021372761577367783, 0.0025520306080579758, -0.010748718865215778, 0.005744202062487602]"
640,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
713,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
713,11,10,2,"[1.0043355226516724, 1.003586769104004, 0.9940564632415771, 1.004959225654602, 0.0024705466348677874, -0.006872640922665596, 0.004752649925649166, -0.004391375929117203, 0.001439178129658103, -0.0058692339807748795, -0.008506949059665203]"
713,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
439,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
439,9,8,1,"[1.0270835161209106, 0.988561749458313, 0.9997547268867493, 0.9989703893661499, 0.004324430599808693, -0.0034458183217793703, 0.004709187429398298, 0.0012682657688856125, 0.0028658087830990553]"
439,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
424,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
424,9,8,1,"[1.003468632698059, -0.003916415851563215, 0.009978705085814, -0.003729091724380851, -0.01053028553724289, -0.011315818876028061, -0.0006957872537896037, -0.001944892224855721, 0.011439299210906029]"
424,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
353,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
353,9,8,1,"[1.0045146942138672, 0.005591928027570248, 0.011366358958184719, 0.006094524636864662, -0.007635799702256918, -0.0011072821216657758, 0.009463908150792122, 0.007396009285002947, -0.008170471526682377]"
353,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
717,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
717,11,10,2,"[1.003281593322754, 0.9889481663703918, 1.0022623538970947, 0.9920440316200256, 0.012762241996824741, 0.010636666789650917, 0.005157940089702606, 0.0010625857394188643, -0.01759999804198742, -0.0015436694957315922, 0.003485404420644045]"
717,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
495,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
495,11,10,2,"[0.9952049255371094, 1.0149458646774292, 0.9883301258087158, 0.9963736534118652, -0.0029672638047486544, -0.006253375671803951, 0.0009940883610397577, -0.014779011718928814, 0.00016925086674746126, -0.0019065400119870901, 0.00885901227593422]"
495,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
633,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
633,11,10,2,"[1.0101608037948608, -0.007086813449859619, -0.005402754992246628, -0.011287793517112732, 0.0063336919993162155, -0.008905588649213314, 0.0028328369371593, 0.001987209776416421, 0.0015962757170200348, 0.0018944204784929752, -0.016150394454598427]"
633,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
96,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
96,10,9,0,"[0.9939895868301392, 0.9895899891853333, 1.0072264671325684, 0.9893133044242859, -0.009376459755003452, 0.0017839474603533745, -0.0031689507886767387, -0.005800161045044661, 0.00960525218397379, -0.007503803353756666]"
96,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
558,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
558,11,10,2,"[1.0122090578079224, 1.0026496648788452, 0.9972363710403442, 0.9897859692573547, 1.0165691375732422, 0.012286004610359669, 0.0004456804890651256, 0.0013012824347242713, -0.016844797879457474, 0.0028092956636101007, -0.011550232768058777]"
558,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
61,10,9,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
61,10,9,0,"[0.9897109866142273, 1.0009289979934692, 1.0024431943893433, 0.9998881816864014, 0.9968718886375427, 0.9939408898353577, 1.0016485452651978, 0.984538733959198, -0.008711532689630985, -0.009581289254128933]"
61,10,9,0,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
370,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
370,9,8,1,"[0.9952067732810974, 0.9753543138504028, 1.0001078844070435, 0.979985237121582, -0.010820696130394936, 0.0006411457434296608, 0.00971498154103756, 5.7649234804557636e-05, -0.011875762604176998]"
370,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
369,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
369,9,8,1,"[1.0135093927383423, 0.0010852726409211755, 0.004760510288178921, -0.006563172675669193, -0.002952012000605464, -0.008855462074279785, 0.0028220086824148893, -0.006442328914999962, -0.0061681149527430534]"
369,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
465,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
465,9,8,1,"[1.002557396888733, -0.0022039031609892845, 8.392464224016294e-05, -0.005585715640336275, 0.0010718259727582335, -0.017231808975338936, 0.0030636393930763006, 0.012240048497915268, 0.002684724982827902]"
465,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
331,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
331,9,8,1,"[1.0131678581237793, 0.011126439087092876, -0.007668657694011927, 0.0028066502418369055, -0.0036902003921568394, -0.013736794702708721, -0.020795287564396858, -0.009079060517251492, 0.004054049961268902]"
331,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
662,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
662,11,10,2,"[0.9811273813247681, 0.9885096549987793, 0.9995026588439941, 1.0059864521026611, 0.9893116354942322, 1.0163098573684692, 0.9791033864021301, 0.0003371541388332844, 0.027144871652126312, -0.012604424729943275, -0.012133067473769188]"
662,11,10,2,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
768,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
768,11,10,2,"[1.0216115713119507, 1.0094764232635498, 1.0059024095535278, 0.9784289002418518, 0.9926171898841858, 1.0075404644012451, 0.9928863644599915, 1.010099172592163, -0.009422829374670982, -0.015575196593999863, 0.011899496428668499]"
768,11,10,2,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
752,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
752,11,10,2,"[1.00313401222229, 0.00650353217497468, 0.020994290709495544, 0.007885933853685856, 0.018731681630015373, 0.004069036338478327, 0.0034924575593322515, -0.004584884736686945, 0.014036912471055984, 0.01848379522562027, 0.018753470852971077]"
752,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
703,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
703,11,10,2,"[0.988410472869873, 1.0009043216705322, 1.0039021968841553, 0.9986111521720886, 0.008494054898619652, -0.01865464635193348, -0.011646782048046589, -0.004472831264138222, -0.007179886568337679, -0.012285926379263401, -0.0008087512105703354]"
703,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
812,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
812,11,10,2,"[1.0046645402908325, -0.0065555511973798275, 0.004326275084167719, 0.011971661821007729, 0.002580566331744194, 0.013649366796016693, 0.006690849084407091, 0.0012509069638326764, 0.010845168493688107, 0.011159594170749187, 0.008269407786428928]"
812,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
350,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
350,9,8,1,"[0.9914860129356384, 1.003282904624939, 0.9876213669776917, 0.9936923980712891, 0.9837392568588257, 0.9911449551582336, 2.756657704594545e-05, 0.0030315013136714697, -0.006262362934648991]"
350,9,8,1,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
731,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
731,11,10,2,"[1.0089389085769653, -0.006446745712310076, 0.0075540849938988686, -0.004448914900422096, 0.0017619917634874582, 0.0027075770776718855, -0.00954007264226675, 0.006892051547765732, -0.008419739082455635, -0.02138349413871765, 0.007220792584121227]"
731,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
128,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
128,10,9,0,"[0.999613344669342, 1.0086712837219238, 1.0018690824508667, 0.9831233024597168, 0.00035753060365095735, -0.0013493392616510391, 0.01005244255065918, 0.003050467697903514, -0.00287317275069654, -0.01137219276279211]"
128,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
708,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
708,11,10,2,"[1.005414605140686, -0.007738352753221989, -0.003323642536997795, -0.010942814871668816, -0.0016639099922031164, -0.004528345074504614, -0.00375601788982749, -0.0117017962038517, 0.005382346920669079, 0.012301819398999214, -0.018369967117905617]"
708,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
550,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
550,11,10,2,"[1.0004808902740479, 1.0034853219985962, 0.993443489074707, 1.0048428773880005, 0.013260545209050179, 0.0016275966772809625, -0.016201039776206017, -0.0017275667050853372, -0.004671521484851837, 0.028925202786922455, -0.014073322527110577]"
550,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
144,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144,10,9,0,"[0.9973637461662292, 1.0248563289642334, 1.0050745010375977, 0.9948688745498657, 0.015171736478805542, -0.004409560933709145, -6.754278729204088e-05, 0.0029723369516432285, -0.00625584926456213, 0.0024809506721794605]"
144,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
167,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
167,10,9,0,"[1.0009349584579468, -0.0026970270555466413, 0.0020364955998957157, -0.0041028959676623344, 0.0060226949863135815, -0.005683944094926119, -0.007199755869805813, -0.0087409233674407, 0.01629086770117283, -0.0036273531150072813]"
167,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
330,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
330,9,8,1,"[0.9980259537696838, 0.0024010613560676575, 0.010108891874551773, 0.012473714537918568, 0.011931674554944038, -0.0016155019402503967, 0.015383917838335037, -0.019220581278204918, 0.003186896676197648]"
330,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
587,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
587,11,10,2,"[0.9788024425506592, 0.9953857660293579, 1.0049885511398315, 1.0004545450210571, -0.003356214379891753, -0.007201691158115864, -0.0008572718361392617, 0.006835346110165119, 0.005041558761149645, 0.00011526135494932532, -0.007529150228947401]"
587,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
805,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
805,11,10,2,"[0.9927706122398376, 1.0118217468261719, 0.9890133738517761, 0.9928701519966125, -0.006764970254153013, 0.009116481058299541, -0.013179134577512741, -0.003125594463199377, -0.003965570125728846, 0.007649241480976343, -0.012909735552966595]"
805,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
5,10,9,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
5,10,9,0,"[1.0043972730636597, 1.0096337795257568, 1.0005019903182983, 0.9954640865325928, 1.0096112489700317, 1.017226219177246, 1.0266594886779785, 1.0073028802871704, -0.00734619190916419, 0.005770490504801273]"
5,10,9,0,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
560,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
560,11,10,2,"[1.0053095817565918, -0.01713971607387066, -0.016252491623163223, -0.012442626990377903, 0.0075191836804151535, 0.0033978866413235664, 0.0032756514847278595, -0.010169001296162605, -0.024383366107940674, -0.008274112828075886, 0.007239176891744137]"
560,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
514,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
514,11,10,2,"[1.0105808973312378, 0.9978412985801697, 1.002646565437317, 1.0032964944839478, -0.008478512987494469, 0.000927726156078279, 0.002214343287050724, -0.0010247387690469623, 0.003414617385715246, -0.009123651310801506, -0.017793918028473854]"
514,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
590,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
590,11,10,2,"[0.9930264949798584, 1.0188111066818237, 1.0068904161453247, 0.9953328371047974, -0.010769274085760117, -0.002472636057063937, -0.008051099255681038, -0.0026905119884759188, -0.004484574310481548, 0.00867736991494894, 0.0027587031945586205]"
590,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
811,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
811,11,10,2,"[1.0001471042633057, 1.0144282579421997, 1.0191233158111572, 1.014487385749817, 0.00500139407813549, -0.006430577486753464, 0.011569518595933914, -0.015120550990104675, 0.003364914795383811, -0.0017674867995083332, -0.01312673557549715]"
811,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
763,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
763,11,10,2,"[0.9890543222427368, 0.9958854913711548, 1.0027128458023071, 1.0064616203308105, -0.002822982845827937, 0.0014573204098269343, 0.010791239328682423, -0.009846445173025131, -0.005330000538378954, -0.004297357052564621, -0.011403271928429604]"
763,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
100,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
100,10,9,0,"[1.0174400806427002, 0.0023110797628760338, 0.008899332955479622, 0.0018320921808481216, -0.026549438014626503, 0.009441341273486614, 0.0008907250594347715, 0.026073073968291283, 0.01982901431620121, -0.018091661855578423]"
